Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
OPDSPOHS,"This variable provides information on the presence or absence of Presumed Ocular Histoplasmosis Syndrome, which usually manifests by peripapillary atrophic scars, focal round chorioretinal active lesions or punched out scars, from the left eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSPPA,"This variables provides information on the presence or absence of peripapillary atrophy, defined as retinal-choroidal atrophic area around the disc, from the left eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSPPS,This variable provides information on the presence or absence of panretinal photocoagulation scars in the left eye.  Panretinal photocoagulation in a scatter pattern across the retina or in specific areas outside the macular area later results in scarring and is a surrogate for having had active severe disease.  Local and/or scatter photocoagulation is usually done to prevent preretinal and vitreous hemorrhage or the development of retinal new vessels.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSRDET,"This variable provides information on the presence or absence of traction or traumatic retinal detachment (not ARM Pigment Epithelial Detachment), from the left eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSREA,If a condition exists in the macula which confounds the grader from evaluating Age Related Macular Degeneration (ARM) lesions from similar changes in the retina due to another process the eye is excluded (cannot grade) from evaluation of all ARM lesions from the right eye.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSRET,"Calculated levels of retinopathy severity, left eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSRFP,"This variable provides information on the presence or absence of retinal fibrous proliferation in the left eye.  Retinal fibrous proliferation is a manifestation of proliferative retinopathy due to retinal ischemia.  The more area affected, the greater the disease.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSRL4,"This variable provides information on four levels of retinopathy severity, from the left eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSRPE,"This variable provides information on the presence or absence of decreased retinal pigmentation due to disruption of the retinal pigment epithelium in early ARM, from the left eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSSDD,"This variable provides information on the presence or absence of soft distinct drusen, from the left eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSSE,"This variable provides information on the presence or absence of soft exudate in the left eye.  Soft exudate, sometimes called cotton wool spot, is due to retinal nerve fiber layer infarction, a result of retinal ischemia.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSSFS,"This variable provides information on the presence or absence of subretinal fibrous scar, a sign of exudative ARM, from the left eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSSID,This variable provides information on the presence or absence of soft indistinct drusen from the left eye.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSSNV,"This variable provides information on the presence or absence of subretinal new vessels, a sign of exudative ARM, from the left eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSSUBH,"This variable provides information on the presence or absence of subretinal hemorrhage, a sign of exudative ARM, from the left eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSSWR,This variable provides information on the presence or absence of epiretinal membrane (cellophane changes) from the left eye.  Epiretinal membrane (cellophane changes) refers to a patch or patches of irregular increased reflection on the inner surface of the retina due to membrane cellophane changes only with no traction.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSSWRT,"This variable provides information on the presence or absence of epiretinal membrane (retinal traction changes), from the left eye.  Epiretinal membrane (retinal traction changes) refers to a patch or patches of irregular increased reflection on the inner surface of the retina due to retinal traction changes of the membrane.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSTIL,"Tilted, left eye",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSVB,This variable provides information on the presence or absence of retinal venous beading from the left eye.  Venous beading is a manifestation of severe retinal ischemia.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDSVCDR,"This variable provides the vertical cup to disc ratio, in microns, from the left eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUAGA,This variable provides information on the presence or absence of any geographic atrophy from the worse eye.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUARM,This variable provides information on the 3-level severity classification of age-related macular degeneration (ARM) from the worse eye.  Early ARM is defined by presence or absence of drusen and/or pigmentary abnormalities; late ARM by exudative ARM signs and/or geographic atrophy.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUARMA,This field is coded for the presence or absence of any retinopathy from the worse eye.  The worse eye is the eye with the more severe retinopathy.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUARMX,"This variable provides information on the presence or absence of 3 types of treatment for exudative ARM in the worse eye:  laser, photodynamic and/or thermal treatment.  The presence or absence of these treatments is a sign of exudative ARM.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUASD,This variable provides information on the presence or absence of any soft indistinct and/or soft distinct drusen from the worse eye.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUASHY,"This variable provides information on the presence or absence of Asteroid Hyalosis, soap-like crystals floating in the vitreous cavity in front of the retina, which can obstruct the view of retinal lesions, from the worse eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUAVN,"This variable provides information on the presence or absence of retinal arterio-venous nicking, a pinching of the vein at an artery crossing, from the worse eye.  May be secondary to hypertension.  Refer to the NHANES Detailed Grading Protocol for more details.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUBCO,"This variable provides information on the presence or absence of retinal artery occlusion (branch or central), a blockage of retinal arteriole or artery resulting in infarction of the retina, from the worse eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUBVO,"This variable provides information on the presence or absence of retinal branch vein occlusion, a blockage of retinal branch venule (level 12 in the retinopathy severity scale, variable OPDURET), from the worse eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUCHN,"This variable provides information on the presence or absence of choroidal nevus, a localized increase in the number of pigment bearing cells in choroid, usually round or oval in shape, from the worse eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUCHRA,This variable provides information on the presence or absence of any chorioretinal abnormality from the worse eye.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUCVO,"This variable provides information on the presence or absence of retinal central vein occlusion (RCVO) from the worse eye; blockage of the retinal central vein (level 12 in the retinal severity scale variable, OPDURET).",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUD125,"This variable provides information on the presence or absence of large drusen, greater than or equal to 125 microns in diameter, from the worse eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUD500,"This variable provides information on the presence or absence of large drusen, greater than or equal to 500 microns in diameter, from the worse eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUEXU,This variable provides information on the presence or absence of exudative ARM from the worse eye.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUFAN,"This variable provides information on the presence or absence of retinal focal arteriolar narrowing, focal pinching or narrowing of the arteriole, from the worse eye.  May be secondary to hypertension.  Refer to the NHANES Detailed Grading Protocol for more details.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUFOC,"This variable provides information on the presence or absence of focal laser photocoagulation from the worse eye.  It can appear either as treatment of leaking retinal microaneurysms (MA Rx only) or in a grid pattern in macula done for the treatment of localized or diffuse macular edema (Grid only), or sometimes together.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUGA,"This variable provides information on the presence or absence of pure geographic atrophy in the absence of signs of Exudative ARM, worse eye",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUHD,"This variable provides information on the presence or absence of hard distinct drusen, from the worse eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUHE,This variable provides information on the presence or absence of hard exudate in the worse eye.  Hard exudate is a result of lipoprotein deposition in the retina and is usually associated with macular edema.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUHEM,This variable provides information only on eyes with retinal blot hemorrhages and no microaneurysms in the worse eye.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUHMA,"This summary variable provides information describing microaneurysms (MAS) only, blot hemorrhages (HEM) only, or both, using two severity levels from the ETDRS standard 2A, worse eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUHOLL,"This variable provides information on the presence or absence of retinal arteriolar embolus (Hollenhorst plaque), from the worse eye.  Usually fibrin or cholesterol embolus seen in retinal arterioles, often at a bifurcation of the vessel.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUIRMA,"This variable provides information on the presence or absence of Intraretinal Microvascular Abnormalities (IRMA), from the worse eye.  IRMA are retinal collateral vessels in areas of retinal ischemia indicating a more severe level of retinopathy.  This variable is coded using the ETDRS photo standard, 8A.  Eyes with IRMA>=8A have more severe disease than eyes with standard <8A.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUIRP,"This variable provides information on the presence or absence of increased retinal pigment due to disruption of the retinal pigment epithelium in early ARM, from the worse eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDULARM,This variable provides information on the presence or absence of exudative ARM and/or geographic atrophy from the worse eye.,OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUMA,"This variable provides information only on eyes with retinal microaneurysms and no retinal blot hemorrhage, worse eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUMACH,"This variable provides information on the presence or absence of a macular hole, a round sharply defined hole involving the center of the macula, resulting in a decrease in visual acuity, from the worse eye.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
OPDUME,"This variable provides information on the presence or absence of macular edema by clinical significance from the worse eye.  The definition for Clinically Significant Macular Edema (CSME), found in the NHANES Grading Protocol:  CSME is considered present when edema involves the fovea or is within 500 microns of the fovea, or when a 1+disc area of edema is present with at least a portion of it within the macula.",OPXRET_D,Ophthalmology - Retinal Imaging,2005,2006,Examination,None
