Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
PSQ100A,Health care providers order PSA tests for different reasons.  Please answer yes if any of the following reasons are true.  Your health care provider ordered a PSA test....As part of routine screening for your age,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ100B,Health care providers order PSA tests for different reasons.  Please answer yes if any of the following reasons are true.  Your health care provider ordered a PSA test....Because men in your family had prostate cancer,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ100C,Health care providers order PSA tests for different reasons.  Please answer yes if any of the following reasons are true.  Your health care provider ordered a PSA test....You had prostate problems like frequent urination.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ100D,Health care providers order PSA tests for different reasons.  Please answer yes if any of the following reasons are true.  Your health care provider ordered a PSA test....An enlarged prostate was detected during your physical exam.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ100E,Health care providers order PSA tests for different reasons.  Please answer yes if any of the following reasons are true.  Your health care provider ordered a PSA test....Because men of your race/ethnicity are more likely to develop prostate cancer.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ100F,Health care providers order PSA tests for different reasons.  Please answer yes if any of the following reasons are true.  Your health care provider ordered a PSA test...Your wife or partner asked the doctor to check your PSA level.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ110,Did you see a doctor or other health professional about your high PSA test result?,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ120,Do you have an appointment to see a doctor or other health care professional about your high PSA test result?,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ130A,Think back to when your doctor explained what a high PSA result means.  Answer yes if you remember hearing your doctor tell you any of the following statements.  A high PSA could mean.... You may have an inflamed prostate gland.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ130B,Think back to when your doctor explained what a high PSA result means.  Answer yes if you remember hearing your doctor tell you any of the following statements.  A high PSA could mean.... You may have an enlarged prostate gland.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ130C,Think back to when your doctor explained what a high PSA result means.  Answer yes if you remember hearing your doctor tell you any of the following statements.  A high PSA could mean.... You may have prostate cancer.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ130D,Think back to when your doctor explained what a high PSA result means.  Answer yes if you remember hearing your doctor tell you any of the following statements.  A high PSA could mean.... Your result was a possible laboratory error,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ130E,Think back to when your doctor explained what a high PSA result means.  Answer yes if you remember hearing your doctor tell you any of the following statements.  A high PSA could mean.... Other,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ140,"When you saw a doctor or other health professional about your high PSA test result, did you have other tests or procedures to check your prostate for possible problems?",PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ150,Did you have a prostate biopsy?,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ160,Do you know the results of your prostate biopsy?,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ170A,What did your prostate biopsy show?  Your biopsy showed...An inflammation of your prostate gland,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ170B,What did your prostate biopsy show?  Your biopsy showed...Normal prostate tissue,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ170C,What did your prostate biopsy show?  Your biopsy showed...Prostate cancer.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ170D,What did your prostate biopsy show?  Your biopsy showed...Other,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ180,Did your doctor or health care professional tell you that you need treatment for your prostate condition?,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ190,Did you receive (or are you currently receiving) the treatment that your doctor recommended?,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ200A,Why did you decide not to get treated?  (Chose all that apply)  Was it because ...The side effects to the treatment are unpleasant.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ200B,Why did you decide not to get treated?  (Chose all that apply)  Was it because ...The results following treatment is uncertain,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ200C,Why did you decide not to get treated?  (Chose all that apply)  Was it because ...The treatment is too expensive.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ200D,Why did you decide not to get treated?  (Chose all that apply)  Was it because ...There is hope of better treatment in the future.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ200E,Why did you decide not to get treated?  (Chose all that apply)  Was it because ...You decided to wait and see how the condition progresses (Watchful waiting).,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ200F,Why did you decide not to get treated?  (Chose all that apply)  Was it because ...You were afraid.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ200G,Why did you decide not to get treated?  (Chose all that apply)  Was it because ... Or is there some other reason,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ210,"Although it is possible that men who have a high PSA may have prostate cancer, they probably just have a large prostate.",PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ220,Additional tests are usually required for your doctor to determine if a high PSA is caused by cancer or some other condition.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ230,Some men who develop prostate cancer live to be 70 years of age or more.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ240,Some men who develop prostate cancer may have rapid disease and die within five years.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ250,"Men are at a higher risk for developing prostate cancer if they have more than one relative, their father, or a brother that have been diagnosed with prostate cancer.",PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ260,African American men have a higher risk of developing prostate cancer compared to other racial/ethnic groups.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ270,There are several different types of treatment available to men diagnosed with prostate cancer.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ280,"Almost all options for treating and managing prostate cancer have some risk of side effects, including, loss of bladder control and problems with sexual performance.",PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ290,There are support groups for men with prostate cancer.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ300,What language was used for the interview?,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
RHD042,What is the reason that {you have/SP has} not had a period in the past 12 months?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHD080,Number of days since the last period started.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHD143,{Are you/Is SP} pregnant now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHD152,Which month of pregnancy {are you/is she} in?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHD230,How many of {your/SP's} children did {you/she} breast feed for at least 1 month?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHD270,How many of these babies were born preterm? A preterm delivery is one that occurs at 36 weeks or earlier in pregnancy.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHD280,"{Have you/Has SP} had a hysterectomy that is, surgery to remove {your/her} uterus or womb?",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHD442,{Are you/Is SP} taking birth control pills now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHD451,How old {were you/was SP} when {you/she} stopped taking birth control pills?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ010,The next series of questions are about {your/SP's} reproductive history.  I will begin by asking about {your/SP's} periods or menstrual cycles.  How old {were you/was SP} when {you/SP} had {your/her} first menstrual period?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ020,{Were you/Was SP}...,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ031,"{Have you/Has SP} had at least one menstrual period in the past 12 months? (Please do not include bleedings caused by medical conditions, hormone therapy, or surgeries.)",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ051,When did {you/SP} have {your/her} last period? PROBE: How many months ago was {your/her} last period?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ060,About how old {were you/was SP} when {you/SP} had {your/her} last menstrual period?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ070,{Were you/Was SP}...,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ131,"The next questions are about {your/SP's} pregnancy history. {Have you/Has SP ever been pregnant? Please include (current pregnancy,) live births, miscarriages, stillbirths, tubal pregnancies and abortions.",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ160,"How many times {have you/has SP} been pregnant?  ({Again, be/Be} sure to count all {your/her} pregnancies including (current pregnancy,) live births, miscarriages, stillbirths, tubal pregnancies or abortions.)",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ166,How many vaginal deliveries {have you/has SP} had?  {Please count stillbirths as well as live births},RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ169,How many cesarean deliveries {have you/has SP} had?  (Cesarean deliveries are also known as C-sections.)  (Please count stillbirths as well as live births.),RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ171,How many of {your/her} deliveries resulted {Did {your/her} delivery result} in a live birth?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ180,How old {were you/was SP} at the time of {your/her} first live birth?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ190,How old {were you/was SP} at the time of {your/her} last live birth?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ200,{Are you/Is SP} now breast feeding a child?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ210,Did {you/SP} breast feed {your/her} child/any of {your/her} children?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ250,"{Did {your child/SP's child/Did any of {your/SP's} children} weigh less than 5 1/2 pounds (2,500g) at birth?",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ260,How many of {your/her} children weighed less than 5 1/2 pounds (2500g) at birth?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ291,How old {were you/was SP} when {you/she} had {your/her} (hysterectomy/uterus removed/womb removed)?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ300,{Have you/Has SP} had at least one of {your/her} ovaries removed (either when {you/she} had {your/her} uterus removed or at another time)?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ310,Were both ovaries removed or only one?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
